Wavelength (air nm)	Wavelength (vac nm)	Gfactor (J / s / mol)	Einstein A Coeff. (1/s)	Lower level Energy (1/cm)	Upper level Energy (1/cm)	Accuracy	Lower Electronic State	Lower Spin State	Lower Vibrational State	Lower Rotational Quantum Number (N)	Lower Total Angular Momentum (J)	Upper Electronic State	Upper Spin State	Upper Vibrational State	Upper Rotational Quantum Number (N)	Upper Total Angular Momentum (J)	Band Label
264.06997384758176	264.14865579769656	1.2575584761221475e-41	218621.892789908	5377.1780306	43234.6487408	A	X	e	4	21	21	Pi	f	4	21	21	Q(21)
264.07559469087755	264.1542779833406	3.095613463780276e-32	104099.016107461	5115.6239576	42972.28892	A	X	e	4	11	11	Pi	e	4	10	10	P(11)
264.0766093589629	264.1552928937463	2.0347479208828412e-66	110559.060002738	6439.3791314	44295.8986448	A	X	e	4	42	42	Pi	e	4	43	43	R(42)
264.0845404143771	264.16322584324865	1.207299986377647e-42	218585.720208642	5412.0296914	43267.4123552	A	X	e	4	22	22	Pi	f	4	22	22	Q(22)
264.09388356155307	264.17257122177864	6.0700479713056164e-33	104529.902275661	5134.6559864	42988.6994768	A	X	e	4	12	12	Pi	e	4	11	11	P(12)
264.0956902387449	264.17437833044954	1.4563568000231408e-67	110506.872984636	6507.1813336	44360.96588	A	X	e	4	43	43	Pi	e	4	44	44	R(43)
264.09978381484177	264.1784728841982	1.1102312918527831e-43	218547.875417094	5448.4599296	43301.6577728	A	X	e	4	23	23	Pi	f	4	23	23	Q(23)
264.1128334529551	264.1915256389455	1.0520962968280601e-33	104887.432329548	5155.2722626	43006.5999152	A	X	e	4	13	13	Pi	e	4	12	12	P(13)
264.11427986291085	264.19297239435014	1.3935625385492787e-74	273508.304233229	10450.3401696	48301.46054336	A	X	e	7	48	48	Pi	f	8	48	48	Q(48)
264.1151487303884	264.19384146934135	2.525248652162041e-63	134976.792125481	9840.23184	47691.22770116	A	X	e	7	39	39	Pi	e	8	38	38	P(39)
264.1155146743282	264.1942075006806	1.1884507606129562e-68	110455.012749702	6576.53966	44427.48308	A	X	e	4	44	44	Pi	e	4	45	45	R(44)
264.11570601647253	264.1943988885236	9.944298217360636e-45	218508.35469357	5486.468	43337.384	A	X	e	4	24	24	Pi	f	4	24	24	Q(24)
264.13230907345326	264.21100591091215	8.730143761924175e-46	218467.154157161	5526.053125	43374.59	A	X	e	4	25	25	Pi	f	4	25	25	Q(25)
264.13244532747245	264.2111421974742	1.660954428718581e-34	105187.726263268	5177.472365	43025.9897168	A	X	e	4	14	14	Pi	e	4	13	13	P(14)
264.13608661801857	264.21478435770604	1.005657299916836e-69	110403.395009856	6647.452685	44495.4483008	A	X	e	4	45	45	Pi	e	4	46	46	R(45)
264.14959512680343	264.2282960929077	7.615256000889089e-47	218424.269768083	5567.2144946	43413.2746928	A	X	e	4	26	26	Pi	f	4	26	26	Q(26)
264.1527202332718	264.23142194579697	2.382331996655848e-35	105442.456962832	5201.25584	43046.86832	A	X	e	4	15	15	Pi	e	4	14	14	P(15)
264.1574101124676	264.23611294516115	6.496181622655798e-71	110351.942155861	6719.9189506	44564.8595552	A	X	e	4	46	46	Pi	e	4	47	47	R(46)
264.1618637180926	264.24056761452914	9.21580771045345e-76	273360.537255629	10525.715625	48370.018225	A	X	e	7	49	49	Pi	f	8	49	49	Q(49)
264.16313570859285	264.24183990884535	1.7223030454288535e-64	134948.189345999	9901.93584	47746.056224	A	X	e	7	40	40	Pi	e	8	39	39	P(40)
264.167566404533	264.2462716630661	6.607418798076382e-48	218379.697328022	5609.9512664	43453.4369552	A	X	e	4	27	27	Pi	f	4	27	27	Q(27)
264.17365930440326	264.25236601825026	3.1793570575551905e-36	105660.284731168	5226.6222016	43069.23512	A	X	e	4	16	16	Pi	e	4	15	15	P(16)
264.1794892909568	264.25819739733316	3.504012802772385e-72	110300.582561361	6793.9369664	44635.7148128	A	X	e	4	47	47	Pi	e	4	48	48	R(47)
264.18622522180334	264.26493493711604	5.5586931139426756e-49	218333.4324805	5654.2625656	43495.0756208	A	X	e	4	28	28	Pi	f	4	28	28	Q(28)
264.19526376091073	264.2739756351856	4.017109292328639e-37	105847.77016775	5253.5709314	43093.0894688	A	X	e	4	17	17	Pi	e	4	16	16	P(17)
264.2023283776893	264.28104193945353	1.9978341576383367e-73	110249.249971323	6869.5052096	44708.012	A	X	e	4	48	48	Pi	e	4	49	49	R(48)
264.205573981096	264.2842883181276	4.593047660483367e-50	218285.470711255	5700.147485	43538.18948	A	X	e	4	29	29	Pi	f	4	29	29	Q(29)
264.2105137777147	264.28922929470826	6.150261819668814e-77	273209.569310535	10602.602625	48439.937225	A	X	e	7	50	50	Pi	f	8	50	50	Q(50)
264.21213838020515	264.29085428526713	3.66114958321713e-65	134915.817214748	9965.1645066	47802.266464	A	X	e	7	41	41	Pi	e	8	40	40	P(41)
264.21753490895037	264.29625210308745	4.808222089589675e-38	106009.974060968	5282.1014786	43118.4306752	A	X	e	4	18	18	Pi	e	4	17	17	P(18)
264.225615172387	264.3043342966871	3.926301406793726e-51	218235.807348635	5747.605085	43582.77728	A	X	e	4	30	30	Pi	f	4	30	30	Q(30)
264.22593168809044	264.3046508879984	1.3828484386218267e-74	110197.882963194	6946.622125	44781.749	A	X	e	4	49	49	Pi	e	4	50	50	R(49)
264.2404741409124	264.31919681469617	5.482173584721869e-39	106150.86272086	5312.21326	43145.2580048	A	X	e	4	19	19	Pi	e	4	18	18	P(19)
264.2463513733288	264.3250754510789	3.508105317608842e-52	218184.437564007	5796.6343936	43628.8377248	A	X	e	4	31	31	Pi	f	4	31	31	Q(31)
264.2621613952829	264.3408892498322	1.7440843751782702e-66	134879.834542523	10029.9165114	47859.85658756	A	X	e	7	42	42	Pi	e	8	41	41	P(42)
264.2640829355529	264.34281124913855	5.948911875942043e-40	106273.588594128	5343.90566	43173.57068	A	X	e	4	20	20	Pi	e	4	19	19	P(20)
264.26778524943956	264.3465144474744	2.9606917224391343e-53	218131.356372179	5847.2344064	43676.3694752	A	X	e	4	32	32	Pi	f	4	32	32	Q(32)
264.28836285812815	264.36709697206317	6.131626367168479e-41	106380.688747978	5377.1780306	43203.36788	A	X	e	4	21	21	Pi	e	4	20	20	P(21)
264.2899195542976	264.36865404012724	2.2341257319734858e-54	218076.558631842	5899.4040866	43725.3711488	A	X	e	4	33	33	Pi	f	4	33	33	Q(33)
264.3127571297455	264.39149707157645	1.542581398784173e-55	218020.039046023	5953.142365	43775.84132	A	X	e	4	34	34	Pi	f	4	34	34	Q(34)
264.31320952716226	264.39194957707514	1.0079845659574862e-67	134840.384738776	10096.1904936	47918.82471524	A	X	e	7	43	43	Pi	e	8	42	42	P(43)
264.313315560538	264.3920556357832	6.118980116602273e-42	106474.227963167	5412.0296914	43234.6487408	A	X	e	4	22	22	Pi	e	4	21	21	P(22)
264.3363009060983	264.41504647285615	9.541388718878979e-57	217961.792162556	6008.44814	43827.77852	A	X	e	4	35	35	Pi	f	4	35	35	Q(35)
264.33894278147477	264.41768897942575	5.879667669512854e-43	106555.903668952	5448.4599296	43267.4123552	A	X	e	4	23	23	Pi	e	4	22	22	P(23)
264.3605539023621	264.4393052637126	6.469290255400313e-58	217901.812374565	6065.3202776	43881.1812368	A	X	e	4	36	36	Pi	f	4	36	36	Q(36)
264.3652463465779	264.44399882908635	5.411258488891903e-44	106627.124086186	5486.468	43301.6577728	A	X	e	4	24	24	Pi	e	4	23	23	P(24)
264.3652876729845	264.444040165367	8.144723897627673e-69	134797.597570747	10163.98506	47979.16892176	A	X	e	7	44	44	Pi	e	8	43	43	P(44)
264.3855192264572	264.4642765528286	4.360147709126179e-59	217840.093920968	6123.7576114	43936.0479152	A	X	e	4	37	37	Pi	f	4	37	37	Q(37)
264.3922281685962	264.47098709799116	4.8503332763445464e-45	106689.067233373	5526.053125	43337.384	A	X	e	4	25	25	Pi	e	4	24	24	P(25)
264.41120007544976	264.4899635380548	3.511509412442555e-60	217776.630886989	6183.7589426	43992.3769568	A	X	e	4	38	38	Pi	f	4	38	38	Q(38)
264.4184008542381	264.49716603745725	5.5921588325135206e-70	134751.590685526	10233.298785	48040.887236	A	X	e	7	45	45	Pi	e	8	44	44	P(45)
264.41989024755577	264.49865578666544	4.26089634398213e-46	106742.726049003	5567.2144946	43374.59	A	X	e	4	26	26	Pi	e	4	25	25	P(26)
264.4375997357918	264.5163695066494	2.777789326639035e-61	217711.417204695	6245.32304	44050.16672	A	X	e	4	39	39	Pi	f	4	39	39	Q(39)
264.448234670935	264.5270069831079	3.718940330243806e-47	106788.943297544	5609.9512664	43413.2746928	A	X	e	4	27	27	Pi	e	4	26	26	P(27)
264.46472158356625	264.54349783552414	2.0223648772411957e-62	217644.446653543	6308.44864	44109.41552	A	X	e	4	40	40	Pi	f	4	40	40	Q(40)
264.4725542173155	264.55133234103056	3.845267212738458e-71	134702.470931504	10304.1302106	48103.977641	A	X	e	7	46	46	Pi	e	8	45	45	P(46)
264.4772636138463	264.5560428629728	3.228476571856414e-48	106828.43885964	5654.2625656	43453.4369552	A	X	e	4	28	28	Pi	e	4	27	27	P(28)
264.4925690847422	264.5713519914987	1.2686376684946045e-63	217575.712860941	6373.1344466	44170.1216288	A	X	e	4	41	41	Pi	f	4	41	41	Q(41)
264.5069793392232	264.58576568975747	2.71736597171604e-49	106861.831277047	5700.147485	43495.0756208	A	X	e	4	29	29	Pi	e	4	28	28	P(29)
264.52114579543587	264.59993553156244	6.835342043638046e-65	217505.209302834	6439.3791314	44232.2832752	A	X	e	4	42	42	Pi	f	4	42	42	Q(42)
264.52775303408373	264.60654434927784	1.4740573041867242e-72	134650.335509423	10376.4778464	48168.43807396	A	X	e	7	47	47	Pi	e	8	46	46	P(47)
264.53738419801664	264.6161778149978	2.2462947928860096e-50	106889.654915596	5747.605085	43538.18948	A	X	e	4	30	30	Pi	e	4	29	29	P(30)
264.5504553621808	264.6292521031443	3.9945058388791245e-66	217432.929304294	6507.1813336	44295.8986448	A	X	e	4	43	43	Pi	f	4	43	43	Q(43)
264.56848062939525	264.64728167846954	1.920978242186968e-51	106912.373751892	5796.6343936	43582.77728	A	X	e	4	31	31	Pi	e	4	30	30	P(31)
264.58050152220505	264.65930544439004	2.859297756333066e-67	217358.866040139	6576.53966	44360.96588	A	X	e	4	44	44	Pi	f	4	44	44	Q(44)
264.58400270247165	264.6628074614834	1.1660790302238492e-73	134595.272978137	10450.3401696	48234.26642624	A	X	e	7	48	48	Pi	e	8	47	47	P(48)
264.6002711609548	264.6790798083972	1.7169939399514437e-52	106930.392534007	5847.2344064	43628.8377248	A	X	e	4	32	32	Pi	e	4	31	31	P(32)
264.611288103716	264.6900993844476	2.3334963781825217e-68	217283.012535558	6647.452685	44427.48308	A	X	e	4	45	45	Pi	f	4	45	45	Q(45)
264.63275840893346	264.7115748216693	1.4495474545944093e-53	106944.065881805	5899.4040866	43676.3694752	A	X	e	4	33	33	Pi	e	4	32	32	P(33)
264.641308747071	264.72012720362636	6.841213739718997e-75	134537.364136057	10525.715625	48301.46054336	A	X	e	7	49	49	Pi	e	8	48	48	P(49)
264.6428190261948	264.7216378437608	1.9747212401816243e-69	217205.361666763	6719.9189506	44495.4483008	A	X	e	4	46	46	Pi	f	4	46	46	Q(46)
264.66594507843337	264.74476942406073	1.0941504257813404e-54	106953.705757394	5953.142365	43725.3711488	A	X	e	4	34	34	Pi	e	4	33	33	P(34)
264.67509830069696	264.753924834371	1.2756736547263312e-70	217125.906161643	6793.9369664	44564.8595552	A	X	e	4	47	47	Pi	f	4	47	47	Q(47)
264.69967681975334	264.7785092289979	4.5244035423404876e-76	134476.682795864	10602.602625	48370.018225	A	X	e	7	50	50	Pi	e	8	49	49	P(50)
264.6998339636516	264.7786664104626	7.556764542324783e-56	106959.587636421	6008.44814	43775.84132	A	X	e	4	35	35	Pi	e	4	34	34	P(35)
264.7081300301629	264.78696446022695	6.881273316222973e-72	217044.638600453	6869.5052096	44635.7148128	A	X	e	4	48	48	Pi	f	4	48	48	Q(48)
264.73442794811524	264.8132686651188	4.675273017455053e-57	106961.955636383	6065.3202776	43827.77852	A	X	e	4	36	36	Pi	e	4	35	35	P(36)
264.741918409736	264.82076091750315	3.9235622687322743e-73	216961.551416507	6946.622125	44708.012	A	X	e	4	49	49	Pi	f	4	49	49	Q(49)
264.7697300049263	264.8485791618697	3.1706603228626602e-58	106961.026801972	6123.7576114	43881.1812368	A	X	e	4	37	37	Pi	e	4	36	36	P(37)
264.77646772708897	264.8553184949266	2.715877702069184e-74	216876.636896892	7025.286125	44781.749	A	X	e	4	50	50	Pi	f	4	50	50	Q(50)
264.80574319701225	264.8846009644035	2.137385620117772e-59	106956.994704821	6183.7589426	43936.0479152	A	X	e	4	38	38	Pi	e	4	37	37	P(38)
264.84247067738454	264.9213372265146	1.721693108489565e-60	106950.032482291	6245.32304	43992.3769568	A	X	e	4	39	39	Pi	e	4	38	38	P(39)
264.8799156894043	264.9587911923696	1.3621774893155431e-61	106940.295414729	6308.44864	44050.16672	A	X	e	4	40	40	Pi	e	4	39	39	P(40)
264.9180815670564	264.9969661967808	9.918802550000633e-63	106927.923120953	6373.1344466	44109.41552	A	X	e	4	41	41	Pi	e	4	40	40	P(41)
264.95697173522956	265.0358656654873	6.222946109141577e-64	106913.041436369	6439.3791314	44170.1216288	A	X	e	4	42	42	Pi	e	4	41	41	P(42)
264.99658971000554	265.0754931154436	3.353290979094572e-65	106895.764025993	6507.1813336	44232.2832752	A	X	e	4	43	43	Pi	e	4	42	42	P(43)
265.03693909895577	265.11585215511644	1.9598411637803256e-66	106876.193775039	6576.53966	44295.8986448	A	X	e	4	44	44	Pi	e	4	43	43	P(44)
265.07802360144524	265.156946484789	1.4030032939670531e-67	106854.423992055	6647.452685	44360.96588	A	X	e	4	45	45	Pi	e	4	44	44	P(45)
265.11984700894544	265.1987798968737	1.145098785268903e-68	106830.539453466	6719.9189506	44427.48308	A	X	e	4	46	46	Pi	e	4	45	45	P(46)
265.16241320535414	265.24135627623224	9.691109159384536e-70	106804.617313374	6793.9369664	44495.4483008	A	X	e	4	47	47	Pi	e	4	46	46	P(47)
265.2057261673249	265.284679600505	6.260871464176376e-71	106776.7278985	6869.5052096	44564.8595552	A	X	e	4	48	48	Pi	e	4	47	47	P(48)
265.2497899646029	265.32875394044737	3.3774384601381426e-72	106746.935404823	6946.622125	44635.7148128	A	X	e	4	49	49	Pi	e	4	48	48	P(49)
265.29460876037143	265.3735834602756	1.9258337591585163e-73	106715.298509837	7025.286125	44708.012	A	X	e	4	50	50	Pi	e	4	49	49	P(50)
265.5870129016106	265.6660575854404	9.363067012193003e-39	1172.68436727478	6396.639165	44037.879792	A	X	e	5	14	14	Pi	e	5	15	15	R(14)
265.58736819789686	265.6664129667828	6.590546299585841e-38	1175.20698804564	6374.6048226	44015.795097	A	X	e	5	13	13	Pi	e	5	14	14	R(13)
265.58738333424014	265.6664281067496	1.2965751091197864e-39	1170.45847687431	6420.24504	44061.43316928	A	X	e	5	15	15	Pi	e	5	16	16	R(15)
265.58844778098467	265.66749280831766	4.364790083543422e-37	1178.09436800561	6354.1424664	43995.17974308	A	X	e	5	12	12	Pi	e	5	13	13	R(12)
265.5884810310851	265.667526066378	1.6851652912166826e-40	1168.47683229029	6445.4219616	44086.45452612	A	X	e	5	16	16	Pi	e	5	17	17	R(16)
265.5902503018673	265.6692957607161	2.762213289244928e-36	1181.4362982992	6335.2525176	43976.03434512	A	X	e	5	11	11	Pi	e	5	12	12	R(11)
265.5903076207159	265.66935309328676	1.994279131351093e-41	1166.69829184135	6472.1694114	44112.94311588	A	X	e	5	17	17	Pi	e	5	18	18	R(17)
265.5927745045754	265.67182056770974	1.5915603838707757e-35	1185.35379466402	6317.935365	43958.35947408	A	X	e	5	10	10	Pi	e	5	11	11	R(10)
265.5928648250659	265.6719109098227	2.2003047264632337e-42	1165.09014806306	6500.4868386	44140.898148	A	X	e	5	18	18	Pi	e	5	19	19	R(18)
265.59601922611387	265.67506606602706	2.83686175542713e-35	1190.01396670872	6302.191365	43942.155657	A	X	e	5	9	9	Pi	e	5	10	10	R(9)
265.5961544595307	265.67520133181847	2.342418098094359e-43	1163.62607036648	6530.37366	44170.318788	A	X	e	5	19	19	Pi	e	5	20	20	R(19)
265.59998339640555	265.6790311853373	1.3833993053632355e-34	1195.65427831438	6288.0208416	43927.423377	A	X	e	5	8	8	Pi	e	5	9	9	R(8)
265.600178433076	265.67922626869955	2.270978464352746e-44	1162.28462183904	6561.82926	44201.20415748	A	X	e	5	20	20	Pi	e	5	21	21	R(20)
265.60466603824256	265.68371494820195	6.022219153546097e-34	1202.6239330257	6275.4240864	43914.16307328	A	X	e	5	7	7	Pi	e	5	8	8	R(7)
265.60493874835265	265.6839877235993	1.928410773577906e-45	1161.04817156558	6594.8529906	44233.55333412	A	X	e	5	21	21	Pi	e	5	22	22	R(21)
265.61006626724475	265.6891164700329	2.2662141139096946e-33	1211.45836775589	6264.4013586	43902.37514112	A	X	e	5	6	6	Pi	e	5	7	7	R(6)
265.61043750181796	265.6894877934809	1.537286432764284e-46	1159.90208465508	6629.4441714	44267.36535168	A	X	e	5	22	22	Pi	e	5	23	23	R(22)
265.6161832918252	265.695234959058	6.442024111873202e-33	1223.02250991188	6254.952885	43892.05993188	A	X	e	5	5	5	Pi	e	5	6	6	R(5)
265.6166768838661	265.69572866926774	1.2990756612637213e-47	1158.83411062876	6665.6020896	44302.6392	A	X	e	5	23	23	Pi	e	5	24	24	R(23)
265.62301641316276	265.70206971629375	5.986106943534535e-34	1238.8103150206	6247.07886	43883.217753	A	X	e	5	4	4	Pi	e	5	5	5	R(4)
265.6236591789661	265.7027126359807	1.0940145821530526e-48	1157.83391571721	6703.326	44339.373825	A	X	e	5	24	24	Pi	e	5	25	25	R(24)
265.6305650251812	265.7096201355245	7.807651366281523e-34	1261.6436878575	6240.7794456	43875.848868	A	X	e	5	3	3	Pi	e	5	4	4	R(3)
265.6313867658058	265.7104420728833	9.71183952244144e-50	1156.89272105309	6742.615125	44377.56812868	A	X	e	5	25	25	Pi	e	5	26	26	R(25)
265.6388286145372	265.71788570329005	8.555190180645934e-34	1297.56955408173	6236.0547714	43869.95349648	A	X	e	5	2	2	Pi	e	5	3	3	R(2)
265.63986211744674	265.7189194536353	9.015306324480476e-51	1156.00301980398	6783.4686546	44417.22096912	A	X	e	5	26	26	Pi	e	5	27	27	R(26)
265.6478067606128	265.72686599887845	7.640551642324708e-34	1362.30990379657	6232.9049346	43865.53181412	A	X	e	5	1	1	Pi	e	5	2	2	R(1)
265.6490878014832	265.72814734645306	8.502609370403972e-52	1155.15835385682	6825.8857464	44458.33116048	A	X	e	5	27	27	Pi	e	5	28	28	R(27)
265.6574991355172	265.7365606943275	5.37810212831152e-34	1513.51200935213	6231.33	43862.58395268	A	X	e	5	0	0	Pi	e	5	1	1	R(0)
265.65906648021183	265.73812841427855	8.648414711810389e-53	1154.35313592283	6869.8655256	44500.897473	A	X	e	5	28	28	Pi	e	5	29	29	R(28)
265.6686184842823	265.7476827053264	8.065802778673502e-34	2269.98298175067	6232.9049346	43862.58395268	A	X	e	5	1	1	Pi	f	5	1	1	Q(1)
265.66980091080893	265.7488654149564	7.5732190060114e-54	1153.58250663878	6915.407085	44544.918633	A	X	e	5	29	29	Pi	e	5	30	30	R(29)
265.67004453747563	265.7491090999537	1.2729989863674063e-33	2269.94642989737	6236.0547714	43865.53181412	A	X	e	5	2	2	Pi	f	5	2	2	Q(2)
265.6721838493156	265.7512489240018	1.4964065919504288e-33	2269.89159764126	6240.7794456	43869.95349648	A	X	e	5	3	3	Pi	f	5	3	3	Q(3)
265.6750366982821	265.7541024560188	1.404436545537318e-33	2269.81847961139	6247.07886	43875.848868	A	X	e	5	4	4	Pi	f	5	4	4	Q(4)
265.67860345571415	265.757670067435	1.09653481566766e-33	2269.72706864728	6254.952885	43883.217753	A	X	e	5	5	5	Pi	f	5	5	5	Q(5)
265.68129394551386	265.76036120141833	5.78743790011091e-55	1152.84221888749	6962.509485	44590.39332288	A	X	e	5	30	30	Pi	e	5	31	31	R(30)
265.6828845858382	265.7619522225908	1.1951749990739632e-32	2269.61735579956	6264.4013586	43892.05993188	A	X	e	5	6	6	Pi	f	5	6	6	Q(6)
265.68788064580326	265.7669494787721	4.244175991841621e-33	2269.48933033076	6275.4240864	43902.37514112	A	X	e	5	7	7	Pi	f	5	7	7	Q(7)
265.69085974541196	265.7699292916768	2.6877008291628064e-34	756.470998210603	6236.0547714	43862.58395268	A	X	e	5	2	2	Pi	e	5	1	1	P(2)
265.69354853182324	265.77261872187637	4.753542199009542e-56	1152.12854347515	7011.1717536	44637.32018112	A	X	e	5	31	31	Pi	e	5	32	32	R(31)
265.69359228572273	265.772662486252	1.1360082358313707e-33	2269.34297971636	6288.0208416	43914.16307328	A	X	e	5	8	8	Pi	f	5	8	8	Q(8)
265.70002024872394	265.77909198834044	2.6245026549587197e-34	2269.17828964589	6302.191365	43927.423377	A	X	e	5	9	9	Pi	f	5	9	9	Q(9)
265.7034076116832	265.78248016236336	5.089439067922419e-34	907.636603534568	6240.7794456	43865.53181412	A	X	e	5	3	3	Pi	e	5	2	2	P(3)
265.70656771269125	265.7856410200238	3.840690046752991e-57	1151.43819170265	7061.3928864	44685.69780228	A	X	e	5	32	32	Pi	e	5	33	33	R(32)
265.70716537100463	265.78623882144046	5.406771368301357e-35	2268.99524402424	6317.935365	43942.155657	A	X	e	5	10	10	Pi	f	5	10	10	Q(10)
265.71502858189587	265.79410391511146	3.0448808765852103e-35	2268.79382497318	6335.2525176	43958.35947408	A	X	e	5	11	11	Pi	f	5	11	11	Q(11)
265.7166694587534	265.7957451848661	6.408877729100175e-34	972.322198419822	6247.07886	43869.95349648	A	X	e	5	4	4	Pi	e	5	3	3	P(4)
265.7203546267398	265.79943123524515	2.687603027739016e-58	1150.76825140338	7113.1718466	44735.524737	A	X	e	5	33	33	Pi	e	5	34	34	R(33)
265.72361090393287	265.80268829213986	5.301293495502478e-36	2268.57401283296	6354.1424664	43976.03434512	A	X	e	5	12	12	Pi	f	5	12	12	Q(12)
265.73064551550425	265.8097245881322	6.236717202195465e-34	1008.17504983831	6254.952885	43875.848868	A	X	e	5	5	5	Pi	e	5	4	4	P(5)
265.73291345293245	265.8119930686166	8.399520066651578e-37	2268.33578616417	6374.6048226	43995.17974308	A	X	e	5	13	13	Pi	f	5	13	13	Q(13)
265.73491250847485	265.81399260283314	1.907314076457384e-59	1150.11613379201	7166.507565	44786.799492	A	X	e	5	34	34	Pi	e	5	35	35	R(34)
265.74293743807806	265.8220194540222	1.2711914111787635e-37	2268.07912174967	6396.639165	44015.795097	A	X	e	5	14	14	Pi	f	5	14	14	Q(14)
265.745336103747	265.82441869406125	4.979244858903855e-34	1030.91714072319	6264.4013586	43883.217753	A	X	e	5	6	6	Pi	e	5	5	5	P(6)
265.7502446885144	265.8293284542157	1.47468044968338e-60	1149.47952905101	7221.39894	44839.52053008	A	X	e	5	35	35	Pi	e	5	36	36	R(35)
265.7536841620119	265.83276875131907	1.8095478356375455e-38	2267.80399459677	6420.24504	44037.879792	A	X	e	5	15	15	Pi	f	5	15	15	Q(15)
265.7607416382792	265.83982791756205	5.50973144181622e-33	1046.59538777217	6275.4240864	43892.05993188	A	X	e	5	7	7	Pi	e	5	6	6	P(7)
265.765155020934	265.84424235705023	2.5101540195959276e-39	2267.51037793952	6445.4219616	44061.43316928	A	X	e	5	16	16	Pi	f	5	16	16	Q(16)
265.76635459382214	265.8454422171906	1.0081647269560258e-61	1148.85636902385	7277.8448376	44893.68627012	A	X	e	5	36	36	Pi	e	5	37	37	R(36)
265.77686262694994	265.8559527666174	1.9779645117279173e-33	1058.03168500879	6288.0208416	43902.37514112	A	X	e	5	8	8	Pi	e	5	7	7	P(8)
265.7773515047092	265.8564417614465	3.267406583046066e-40	2267.1982432412	6472.1694114	44086.45452612	A	X	e	5	17	17	Pi	f	5	17	17	Q(17)
265.7832457479511	265.86233741616866	7.275573312409607e-63	1148.24479572278	7335.8440914	44949.29508708	A	X	e	5	37	37	Pi	e	5	38	38	R(37)
265.79027519698013	265.8693685485399	3.8719227540291395e-41	2266.86756019697	6500.4868386	44112.94311588	A	X	e	5	18	18	Pi	f	5	18	18	Q(18)
265.7936996707293	265.87279384235455	5.337872268095618e-34	1066.71997541859	6302.191365	43914.16307328	A	X	e	5	9	9	Pi	e	5	8	8	P(9)
265.8009217712956	265.880017672426	5.147462554245819e-64	1147.64313462076	7395.3955026	45006.345312	A	X	e	5	38	38	Pi	e	5	39	39	R(38)
265.8039277752897	265.8830243962856	4.2769833581524517e-42	2266.51829673668	6530.37366	44140.898148	A	X	e	5	19	19	Pi	f	5	19	19	Q(19)
265.8112534637882	265.8903518391241	1.241105966771171e-34	1073.52517207875	6317.935365	43927.423377	A	X	e	5	10	10	Pi	e	5	9	9	P(10)
265.8183110112088	265.8974110766898	4.558024077755802e-43	2266.15041902787	6561.82926	44170.318788	A	X	e	5	20	20	Pi	f	5	20	20	Q(20)
265.8193863813525	265.8984867043654	2.7105092789237464e-65	1147.04987190075	7456.49784	45064.835232	A	X	e	5	39	39	Pi	e	5	40	40	R(39)
265.829524793583	265.908627544585	2.569916202189719e-35	1078.98269578568	6335.2525176	43942.155657	A	X	e	5	11	11	Pi	e	5	10	10	P(11)
265.83342677047267	265.9125304559465	4.4231734535306405e-44	2265.7638914789	6594.8529906	44201.20415748	A	X	e	5	21	21	Pi	f	5	21	21	Q(21)
265.83864339299066	265.91774832778566	1.6972700279450083e-66	1146.46363499472	7519.14984	45124.76309028	A	X	e	5	40	40	Pi	e	5	41	41	R(40)
265.8485145409479	265.92762183979727	1.4533249453458064e-35	1083.44173218176	6354.1424664	43958.35947408	A	X	e	5	12	12	Pi	e	5	11	11	P(12)
265.84927701312466	265.928384494581	3.7591267562588746e-45	2265.35867674233	6629.4441714	44233.55333412	A	X	e	5	22	22	Pi	f	5	22	22	Q(22)
265.85869671873024	265.9378064561611	1.2862614557722991e-67	1145.88317587072	7583.3502066	45186.12708612	A	X	e	5	41	41	Pi	e	5	42	42	R(41)
265.8658637936671	265.9449752476005	2.998967366957565e-46	2264.93473571836	6665.6020896	44267.36535168	A	X	e	5	23	23	Pi	f	5	23	23	Q(23)
265.8682236801948	265.94733569932134	2.539089367164641e-36	1087.13972546182	6374.6048226	43976.03434512	A	X	e	5	13	13	Pi	e	5	12	12	P(13)
265.87955036903037	265.9586651009293	9.454973821538723e-69	1145.30735662569	7649.0976114	45248.92537488	A	X	e	5	42	42	Pi	e	5	43	43	R(42)
265.8831892612202	265.9623048646538	2.535995372069061e-47	2264.49202755855	6703.326	44302.6392	A	X	e	5	24	24	Pi	f	5	24	24	Q(24)
265.88865327922014	265.9677701913253	4.034746915334105e-37	1090.24376376619	6396.639165	43995.17974308	A	X	e	5	14	14	Pi	e	5	13	13	P(14)
265.9012084525866	265.9803283717885	6.350597817039418e-70	1144.73513702139	7716.3906936	45313.156068	A	X	e	5	43	43	Pi	e	5	44	44	R(43)
265.90125565968816	265.9803755901968	2.1370048714705894e-48	2264.03050966964	6742.615125	44339.373825	A	X	e	5	25	25	Pi	f	5	25	25	Q(25)
265.9098044996182	265.9889264776983	6.121397376749766e-38	1092.87483958404	6420.24504	44015.795097	A	X	e	5	15	15	Pi	e	5	14	14	P(15)
265.9200653279337	265.9991897636675	1.898133856856936e-49	2263.5501377176	6783.4686546	44377.56812868	A	X	e	5	26	26	Pi	f	5	26	26	Q(26)
265.9236751766375	266.0028004770046	2.7740793401797746e-71	1144.16556366454	7785.22806	45378.817233	A	X	e	5	44	44	Pi	e	5	45	45	R(44)
