ritz (vac nm)	Aki	Ei	Ek	Acc	Lower Electronic State	Lower Spin state	Lower Vib	Lower N	J_i	Upper Electronic State	Upper Spin State	Upper Vib	Upper N	J_k	Band
219.06888545844313	81792.296542166	39.364872	45687.107038	A	X	F1e	0	4	4.5	B	F2f	0	5	4.5	rQ21(4.5)
219.07845296972866	3598389.5641534	23.62226292	45669.370918	A	X	F1e	0	3	3.5	B	F1e	0	4	4.5	rR1(3.5)
219.07875997253385	3469861.0637904	23.59037792	45669.275068	A	X	F2f	0	3	2.5	B	F2f	0	4	3.5	rR2(2.5)
219.0789130063023	128513.103420815	23.62226292	45669.275068	A	X	F1e	0	3	3.5	B	F2f	0	4	3.5	rQ21(3.5)
219.09034335737007	3469310.73450002	11.81363648	45655.08502288	A	X	F1e	0	2	2.5	B	F1e	0	3	3.5	rR1(2.5)
219.09059188064745	3238012.33315183	11.79086148	45655.01047288	A	X	F2f	0	2	1.5	B	F2f	0	3	2.5	rR2(1.5)
219.09070120226764	231286.249003965	11.81363648	45655.01047288	A	X	F1e	0	2	2.5	B	F2f	0	3	2.5	rQ21(2.5)
219.10399348620513	3237418.20555251	3.93944772	45644.36726872	A	X	F1e	0	1	1.5	B	F1e	0	2	2.5	rR1(1.5)
219.10418352033759	2697841.48491373	3.92578272	45644.31401872	A	X	F2f	0	1	0.5	B	F2f	0	2	1.5	rR2(0.5)
219.1042491214352	539567.812333149	3.93944772	45644.31401872	A	X	F1e	0	1	1.5	B	F2f	0	2	1.5	rQ21(1.5)
