Wavelength (air nm)	Wavelength (vac nm)	Gfactor (J / s / mol)	Einstein A Coeff. (1/s)	Lower level Energy (1/cm)	Upper level Energy (1/cm)	Accuracy	Lower Electronic State	Lower Spin State	Lower Vibrational State	Lower Rotational Quantum Number (N)	Lower Total Angular Momentum (J)	Upper Electronic State	Upper Spin State	Upper Vibrational State	Upper Rotational Quantum Number (N)	Upper Total Angular Momentum (J)	Band Label
420.4972978373997	420.61576822955993	1.9645545930357082e-26	74167.1725796198	21933.9764582889	45708.64387528	A	Pi	F1e	1	5	5.5	B	F1e	0	6	6.5	rR1(5.5)
420.4997466333378	420.61821766833515	5.24492232500479e-26	159722.00061246	21933.9764582889	45708.50542528	A	Pi	F1e	1	5	5.5	B	F2f	0	6	5.5	rQ21(5.5)
420.5168202039401	420.63529572095564	2.9393417831812476e-27	38492.3893043018	23637.7445291585	47411.3082356	A	Pi	F2e	2	9	8.5	B	F1e	1	7	7.5	oP12(8.5)
420.5438938315084	420.66237645571124	1.4544216183940586e-27	37137.4400355714	23667.3420687071	47439.3753184	A	Pi	F2e	2	10	9.5	B	F1e	1	8	8.5	oP12(9.5)
420.5740413105142	420.69253184887936	5.156235009452152e-27	23633.091800208	21884.6812111469	45655.01047288	A	Pi	F1f	1	1	1.5	B	F2f	0	3	2.5	sR21(1.5)
420.5764675042995	420.6949586795789	1.8730907961832715e-26	66715.470005274	21917.0320483398	45687.224188	A	Pi	F1e	1	4	4.5	B	F1e	0	5	5.5	rR1(4.5)
420.5785403408337	420.69703206026577	5.030451915088751e-26	162615.947593753	21917.0320483398	45687.107038	A	Pi	F1e	1	4	4.5	B	F2f	0	5	4.5	rQ21(4.5)
420.6470599633587	420.7655696704188	1.2392747431680589e-26	57418.6848765014	21903.1677853794	45669.370918	A	Pi	F1e	1	3	3.5	B	F1e	0	4	4.5	rR1(3.5)
420.6487564883566	420.76726664078814	3.5062814238272077e-26	164094.524734542	21903.1677853794	45669.275068	A	Pi	F1e	1	3	3.5	B	F2f	0	4	3.5	rQ21(3.5)
420.6671050909772	420.7856200602919	6.621227717314736e-27	240270.991819018	22064.8902664214	45829.960942	A	Pi	F1f	1	10	10.5	B	F1e	0	10	10.5	qQ1(10.5)
420.6710640478682	420.78958005649235	4.853725465260507e-27	90999.8277296872	22064.8902664214	45829.737292	A	Pi	F1f	1	10	10.5	B	F2f	0	10	9.5	qP21(10.5)
420.7090564691084	420.8275824515878	1.1816627081487009e-26	45098.2409483535	21892.3840569793	45655.08502288	A	Pi	F1e	1	2	2.5	B	F1e	0	3	3.5	rR1(2.5)
420.71037637633674	420.82890270532243	3.528446763770368e-26	161775.281868464	21892.3840569793	45655.01047288	A	Pi	F1e	1	2	2.5	B	F2f	0	3	2.5	rQ21(2.5)
420.7261210236713	420.8446514860018	8.59278703715546e-27	235591.815092148	22032.5518172729	45794.288992	A	Pi	F1f	1	9	9.5	B	F1e	0	9	9.5	qQ1(9.5)
420.7297039389038	420.8482353418367	6.4423504324717824e-27	95903.9007508803	22032.5518172729	45794.086642	A	Pi	F1f	1	9	9.5	B	F2f	0	9	8.5	qP21(9.5)
420.7624412133467	420.8809812106441	7.54371962149545e-27	27411.2240644548	21884.6811664032	45644.36726872	A	Pi	F1e	1	1	1.5	B	F1e	0	2	2.5	rR1(1.5)
420.7633842426526	420.8819244875201	2.9828534531634084e-26	145293.782570213	21884.6811664032	45644.31401872	A	Pi	F1e	1	1	1.5	B	F2f	0	2	1.5	rQ21(1.5)
420.77659108706104	420.89513479907777	2.1451230840375076e-26	230755.87507414	22003.2905866675	45762.17771368	A	Pi	F1f	1	8	8.5	B	F1e	0	8	8.5	qQ1(8.5)
420.7797976195963	420.8983421734149	1.583529458743948e-26	101571.312438271	22003.2905866675	45761.99666368	A	Pi	F1f	1	8	8.5	B	F2f	0	8	7.5	qP21(8.5)
420.8184933445158	420.937048057058	4.1696229903248165e-26	225718.392216569	21977.1074074869	45733.62883072	A	Pi	F1f	1	7	7.5	B	F1e	0	7	7.5	qQ1(7.5)
420.8213231989047	420.93987865436713	3.019380677475304e-26	108317.45432595	21977.1074074869	45733.46908072	A	Pi	F1f	1	7	7.5	B	F2f	0	7	6.5	qP21(7.5)
420.85180839363795	420.970371852391	5.833010898717252e-26	220397.361142652	21954.0030059069	45708.64387528	A	Pi	F1f	1	6	6.5	B	F1e	0	6	6.5	qQ1(6.5)
420.8542613202356	420.9728254229587	3.828169042527651e-26	116676.332878575	21954.0030059069	45708.50542528	A	Pi	F1f	1	6	6.5	B	F2f	0	6	5.5	qP21(6.5)
420.87651946384887	420.99508941004734	6.021690246075971e-26	214632.682882942	21933.9780064037	45687.224188	A	Pi	F1f	1	5	5.5	B	F1e	0	5	5.5	qQ1(5.5)
420.8785952590022	420.9971657501648	3.945274164128864e-26	127627.142156899	21933.9780064037	45687.107038	A	Pi	F1f	1	5	5.5	B	F2f	0	5	4.5	qP21(5.5)
420.88908551685046	421.0076587620523	3.1913704779141513e-26	160389.231078569	21884.6812111469	45637.21823008	A	Pi	F1f	1	1	1.5	B	F1e	0	1	1.5	qQ1(1.5)
420.8896516745755	421.0082250684127	3.759561229866426e-26	372252.615941415	21884.6812111469	45637.18628008	A	Pi	F1f	1	1	1.5	B	F2f	0	1	0.5	qP21(1.5)
420.89261250746057	421.0111866786155	4.4884438073217904e-26	208082.173342601	21917.0329364593	45669.370918	A	Pi	F1f	1	4	4.5	B	F1e	0	4	4.5	qQ1(4.5)
420.89431101367063	421.01288563074047	3.0574664868607714e-26	143173.442168869	21917.0329364593	45669.275068	A	Pi	F1f	1	4	4.5	B	F2f	0	4	3.5	qP21(4.5)
420.8989024263345	421.0174782488051	5.161608128127103e-26	187615.512952375	21892.3842356299	45644.36726872	A	Pi	F1f	1	2	2.5	B	F1e	0	2	2.5	qQ1(2.5)
420.8998460674059	421.01842213761427	4.4653533496987705e-26	217576.391046982	21892.3842356299	45644.31401872	A	Pi	F1f	1	2	2.5	B	F2f	0	2	1.5	qP21(2.5)
420.90007628258854	421.01865241323634	5.23568199846425e-26	199910.899411499	21903.168230878	45655.08502288	A	Pi	F1f	1	3	3.5	B	F1e	0	3	3.5	qQ1(3.5)
420.90139738864184	421.01997386612476	3.665421174077766e-26	168131.706292487	21903.168230878	45655.01047288	A	Pi	F1f	1	3	3.5	B	F2f	0	3	2.5	qP21(3.5)
420.9525311564574	421.0711210583671	3.1522669784186334e-26	391109.121625191	21884.6811664032	45633.63829	A	Pi	F1e	1	1	1.5	B	F1e	0	0	0.5	pP1(1.5)
421.02562493813394	421.1442340300058	4.7770928843918657e-26	240161.02609731	21892.3840569793	45637.21823008	A	Pi	F1e	1	2	2.5	B	F1e	0	1	1.5	pP1(2.5)
421.0900836382854	421.2087096533216	5.360997291680398e-26	194951.472800406	21903.1677853794	45644.36726872	A	Pi	F1e	1	3	3.5	B	F1e	0	2	2.5	pP1(3.5)
421.1459007283581	421.2645413979534	4.56404291606213e-26	174367.8851834	21917.0320483398	45655.08502288	A	Pi	F1e	1	4	4.5	B	F1e	0	3	3.5	pP1(4.5)
421.1930726458416	421.31172570037484	3.518454856380423e-26	163230.374374849	21933.9764582889	45669.370918	A	Pi	F1e	1	5	5.5	B	F1e	0	4	4.5	pP1(5.5)
421.23159874369264	421.35026191330485	4.3920155096472954e-26	156677.82917121	21954.0005403129	45687.224188	A	Pi	F1e	1	6	6.5	B	F1e	0	5	5.5	pP1(6.5)
421.26148122794694	421.3801522433025	4.036951372070203e-26	152682.641606674	21977.1037285432	45708.64387528	A	Pi	F1e	1	7	7.5	B	F1e	0	6	6.5	pP1(7.5)
421.28272508487225	421.40140167790156	2.772468033292289e-26	150250.363595474	22003.2853620395	45733.62883072	A	Pi	F1e	1	8	8.5	B	F1e	0	7	7.5	pP1(8.5)
421.2953379991574	421.41401790377824	1.3818883481559647e-26	148836.201510282	22032.5446802499	45762.17771368	A	Pi	F1e	1	9	9.5	B	F1e	0	8	8.5	pP1(9.5)
421.29933026472315	421.4180112175375	5.394936063533537e-27	148116.599556368	22064.8808181335	45794.288992	A	Pi	F1e	1	10	10.5	B	F1e	0	9	9.5	pP1(10.5)
421.8539193163157	421.9727458884501	5.695177638126361e-27	107075.980907292	22131.5243210525	45829.737292	A	Pi	F2f	1	9	8.5	B	F2f	0	10	9.5	rR2(8.5)
422.0108945291324	422.1297623215888	6.978207565339217e-27	104197.253873694	22104.6885171131	45794.086642	A	Pi	F2f	1	8	7.5	B	F2f	0	9	8.5	rR2(7.5)
422.16069396688044	422.27960109663223	1.5717842522387424e-26	101148.800704227	22081.0043210931	45761.99666368	A	Pi	F2f	1	7	6.5	B	F2f	0	8	7.5	rR2(6.5)
422.3033031666124	422.42224774665533	2.7184358988448695e-26	97864.7704071753	22060.4735097163	45733.46908072	A	Pi	F2f	1	6	5.5	B	F2f	0	7	6.5	rR2(5.5)
422.3822736254075	422.5012389441929	1.9244186632348516e-27	70117.9925329405	22161.3912947501	45829.960942	A	Pi	F2e	1	10	9.5	B	F1e	0	10	10.5	qR12(9.5)
422.38626493064623	422.50523129761297	1.2471073013003023e-26	234766.593006774	22161.3912947501	45829.737292	A	Pi	F2e	1	10	9.5	B	F2f	0	10	9.5	qQ2(9.5)
422.43870782734695	422.5576879667502	3.08008430493461e-26	94229.3538463138	22043.0976365407	45708.50542528	A	Pi	F2f	1	5	4.5	B	F2f	0	6	5.5	rR2(4.5)
422.48397020450875	422.6029622307381	2.6075316343691198e-27	71790.414445104	22131.4165236805	45794.288992	A	Pi	F2e	1	9	8.5	B	F1e	0	9	9.5	qR12(8.5)
422.4875831212724	422.60657609633233	1.5408095674735073e-26	230330.59736493	22131.4165236805	45794.086642	A	Pi	F2e	1	9	8.5	B	F2f	0	9	8.5	qQ2(8.5)
422.5668937346965	422.68590753863356	2.7716564217083116e-26	90021.0027202993	22028.878027642	45687.107038	A	Pi	F2f	1	4	3.5	B	F2f	0	5	4.5	rR2(3.5)
422.57837959896034	422.6973964193906	6.792658966985768e-27	73383.0956872328	22104.5917320568	45762.17771368	A	Pi	F2e	1	8	7.5	B	F1e	0	8	8.5	qR12(7.5)
422.5816136506428	422.70063132042236	3.5064647813002605e-26	225875.995502352	22104.5917320568	45761.99666368	A	Pi	F2e	1	8	7.5	B	F2f	0	8	7.5	qQ2(7.5)
422.6654962423828	422.784535942195	1.376581809766548e-26	74846.9536379173	22080.9188806871	45733.62883072	A	Pi	F2e	1	7	6.5	B	F1e	0	7	7.5	qR12(6.5)
422.6683509914731	422.7873914410332	6.145496966475558e-26	221431.569046117	22080.9188806871	45733.46908072	A	Pi	F2e	1	7	6.5	B	F2f	0	7	6.5	qQ2(6.5)
422.68784669378863	422.80689226355116	1.8023907899347025e-26	84761.0622030814	22017.8157777701	45669.275068	A	Pi	F2f	1	3	2.5	B	F2f	0	4	3.5	rR2(2.5)
422.74531480777915	422.8643754706503	2.0051469899659614e-26	76104.3332239731	22060.3997098311	45708.64387528	A	Pi	F2e	1	6	5.5	B	F1e	0	6	6.5	qR12(5.5)
422.7477898559434	422.8668511688517	7.089497971044998e-26	217048.468655809	22060.3997098311	45708.50542528	A	Pi	F2e	1	6	5.5	B	F2f	0	6	5.5	qQ2(5.5)
422.8015524719005	422.9206279048973	1.675447503755214e-26	77199.1874571438	22009.9117470531	45655.01047288	A	Pi	F2f	1	2	1.5	B	F2f	0	3	2.5	rR2(1.5)
422.8178301263424	422.93690983449574	2.151027788831326e-26	77023.2821695159	22043.0357346602	45687.224188	A	Pi	F2e	1	5	4.5	B	F1e	0	5	5.5	qR12(4.5)
422.8199251144991	422.9390053728804	6.548906559301838e-26	212830.182542068	22043.0357346602	45687.107038	A	Pi	F2e	1	5	4.5	B	F2f	0	5	4.5	qQ2(4.5)
422.8830371137516	423.0021339479877	1.6607888868013046e-26	77357.5017079992	22028.8282411406	45669.370918	A	Pi	F2e	1	4	3.5	B	F1e	0	4	4.5	qR12(3.5)
422.8847517221432	423.00384900671037	4.44268928946172e-26	209023.748952755	22028.8282411406	45669.275068	A	Pi	F2e	1	4	3.5	B	F2f	0	4	3.5	qQ2(3.5)
422.9079967521667	423.0271001419097	1.2815197804244964e-26	62740.5530719479	22005.16655832	45644.31401872	A	Pi	F2f	1	1	0.5	B	F2f	0	2	1.5	rR2(0.5)
422.9409307054845	423.0600427451951	1.996044743521026e-26	76583.3141687059	22017.7782824207	45655.08502288	A	Pi	F2e	1	3	2.5	B	F1e	0	3	3.5	qR12(2.5)
422.94226465374277	423.06137704381064	4.47736648108639e-26	206371.185286993	22017.7782824207	45655.01047288	A	Pi	F2e	1	3	2.5	B	F2f	0	3	2.5	qQ2(2.5)
422.9915058025387	423.11063112570656	2.0078656843947286e-26	73345.282366648	22009.8866757968	45644.36726872	A	Pi	F2e	1	2	1.5	B	F1e	0	2	2.5	qR12(1.5)
422.99245884974715	423.1115844232324	4.250306596557511e-26	208127.761757429	22009.8866757968	45644.31401872	A	Pi	F2e	1	2	1.5	B	F2f	0	2	1.5	qQ2(1.5)
423.02195780490064	423.1410911262991	5.2025833826091105e-27	143419.6270104	22161.5097377271	45794.288992	A	Pi	F2f	1	10	9.5	B	F1e	0	9	9.5	pQ12(9.5)
423.02557992859676	423.1447142013508	8.391923880808777e-27	125607.876275278	22161.5097377271	45794.086642	A	Pi	F2f	1	10	9.5	B	F2f	0	9	8.5	pP2(9.5)
423.034757228752	423.1538939119394	1.2409422213685558e-26	62684.1712595018	22005.15400032	45637.21823008	A	Pi	F2e	1	1	0.5	B	F1e	0	1	1.5	qR12(0.5)
423.0353291735044	423.1544660069141	2.5194582963783778e-26	250735.668068921	22005.15400032	45637.18628008	A	Pi	F2e	1	1	0.5	B	F2f	0	1	0.5	qQ2(0.5)
423.0600144424908	423.17915775955174	1.3668565240669614e-26	147833.835544786	22131.5243210525	45762.17771368	A	Pi	F2f	1	9	8.5	B	F1e	0	8	8.5	pQ12(8.5)
423.06325587021513	423.18240003864804	1.923121431778746e-26	124022.93566296	22131.5243210525	45761.99666368	A	Pi	F2f	1	9	8.5	B	F2f	0	8	7.5	pP2(8.5)
423.09068653227393	423.20983790548684	2.7997541045934775e-26	152380.239956568	22104.6885171131	45733.62883072	A	Pi	F2f	1	8	7.5	B	F1e	0	7	7.5	pQ12(7.5)
423.09354702770077	423.2126991522373	3.3982628742418184e-26	122567.735817429	22104.6885171131	45733.46908072	A	Pi	F2f	1	8	7.5	B	F2f	0	7	6.5	pP2(7.5)
423.0990771049061	423.2182306819466	2.009721784471723e-26	250622.352985877	22005.16655832	45633.63829	A	Pi	F2f	1	1	0.5	B	F1e	0	0	0.5	pQ12(0.5)
423.1139791523259	423.2331366434767	4.1351638636052435e-26	157084.906703195	22081.0043210931	45708.64387528	A	Pi	F2f	1	7	6.5	B	F1e	0	6	6.5	pQ12(6.5)
423.11645851909344	423.2356166614656	3.9592256415308276e-26	121319.346720842	22081.0043210931	45708.50542528	A	Pi	F2f	1	7	6.5	B	F2f	0	6	5.5	pP2(6.5)
423.11994384981574	423.23910290763274	3.819084445239358e-26	192953.665083925	22009.9117470531	45637.21823008	A	Pi	F2f	1	2	1.5	B	F1e	0	1	1.5	pQ12(1.5)
423.12051602492977	423.23967523303224	1.3539601609044272e-26	134772.806985578	22009.9117470531	45637.18628008	A	Pi	F2f	1	2	1.5	B	F2f	0	1	0.5	pP2(1.5)
423.1298976743334	423.2490593465907	4.520866778556001e-26	162001.159618602	22060.4735097163	45687.224188	A	Pi	F2f	1	6	5.5	B	F1e	0	5	5.5	pQ12(5.5)
423.13199575602437	423.2511579793579	3.70232698056708e-26	120409.183359544	22060.4735097163	45687.107038	A	Pi	F2f	1	6	5.5	B	F2f	0	5	4.5	pP2(5.5)
423.13346500467225	423.25262761391474	4.9381110776362887e-26	180444.690424612	22017.8157777701	45644.36726872	A	Pi	F2f	1	3	2.5	B	F1e	0	2	2.5	pQ12(2.5)
423.134418691669	423.25358155140447	2.5336332131490515e-26	124107.841934376	22017.8157777701	45644.31401872	A	Pi	F2f	1	3	2.5	B	F2f	0	2	1.5	pP2(2.5)
423.13844767696946	423.25761159494806	3.5884342131641244e-26	167245.797144405	22043.0976365407	45669.370918	A	Pi	F2f	1	5	4.5	B	F1e	0	4	4.5	pQ12(4.5)
423.1396348662839	423.2587990960868	4.509676281521537e-26	173106.445511031	22028.878027642	45655.08502288	A	Pi	F2f	1	4	3.5	B	F1e	0	3	3.5	pQ12(3.5)
423.1401643570868	423.2593287259647	2.5507614782469373e-26	120083.064156337	22043.0976365407	45669.275068	A	Pi	F2f	1	5	4.5	B	F2f	0	4	3.5	pP2(4.5)
423.14097006821896	423.26013464872307	2.621002687868895e-26	120864.251895251	22028.878027642	45655.01047288	A	Pi	F2f	1	4	3.5	B	F2f	0	3	2.5	pP2(3.5)
423.18361554917703	423.302791330897	9.299174859901434e-27	115988.529427008	22009.8866757968	45633.63829	A	Pi	F2e	1	2	1.5	B	F1e	0	0	0.5	oP12(1.5)
423.26086806735054	423.3800641403865	2.0098006325027896e-26	101576.061298571	22017.7782824207	45637.21823008	A	Pi	F2e	1	3	2.5	B	F1e	0	1	1.5	oP12(2.5)
423.3307855099932	423.4499999479793	2.573514414596595e-26	94083.2545301965	22028.8282411406	45644.36726872	A	Pi	F2e	1	4	3.5	B	F1e	0	2	2.5	oP12(3.5)
423.3933528060552	423.5125836785824	2.3149796552905252e-26	88915.0696527783	22043.0357346602	45655.08502288	A	Pi	F2e	1	5	4.5	B	F1e	0	3	3.5	oP12(4.5)
423.4485548430895	423.5678002157043	1.8185883354251818e-26	84820.8823343089	22060.3997098311	45669.370918	A	Pi	F2e	1	6	5.5	B	F1e	0	4	4.5	oP12(5.5)
423.49637652519823	423.6156344594146	2.267430809889705e-26	81321.6976299522	22080.9188806871	45687.224188	A	Pi	F2e	1	7	6.5	B	F1e	0	5	5.5	oP12(6.5)
423.5368028416404	423.65607139497155	2.0563955524338223e-26	78195.5722017903	22104.5917320568	45708.64387528	A	Pi	F2e	1	8	7.5	B	F1e	0	6	6.5	oP12(7.5)
423.5698189447518	423.6890961707619	1.3824392986474774e-26	75326.2533801596	22131.4165236805	45733.62883072	A	Pi	F2e	1	9	8.5	B	F1e	0	7	7.5	oP12(8.5)
423.59541023567346	423.71469418405155	6.708415225342864e-27	72647.4050841273	22161.3912947501	45762.17771368	A	Pi	F2e	1	10	9.5	B	F1e	0	8	8.5	oP12(9.5)
424.46436274591827	424.5838749734971	7.609721928282649e-25	15762.5765972751	4395.402762	27947.8751695407	A	X	F1e	2	5	5.5	Pi	F2e	5	7	6.5	sR21(5.5)
424.467851803908	424.5873649481666	9.328921533878473e-25	15956.1381549585	4376.107472	27928.3862856213	A	X	F1e	2	4	4.5	Pi	F2e	5	6	5.5	sR21(4.5)
424.47639016001983	424.5959055475621	4.048183369245001e-25	15497.4837901181	4418.55453132	27970.3595990206	A	X	F1e	2	6	6.5	Pi	F2e	5	8	7.5	sR21(6.5)
424.4868454749283	424.6063636094026	1.1319445566098752e-24	16027.0737923806	4360.66942572	27911.8944120677	A	X	F1e	2	3	3.5	Pi	F2e	5	5	4.5	sR21(3.5)
424.50395052590585	424.6234731544146	1.174295289635846e-25	15188.2738361521	4445.56186268	27995.8378889031	A	X	F1e	2	7	7.5	Pi	F2e	5	9	8.5	sR21(7.5)
424.5213365689533	424.6408637653382	1.108960135174654e-24	15866.8532310569	4349.08923468	27898.4007901645	A	X	F1e	2	2	2.5	Pi	F2e	5	4	3.5	sR21(2.5)
424.54706489244336	424.6665988485214	4.1406845994867853e-26	14851.1136550733	4476.42368592	28024.3081371928	A	X	F1e	2	8	8.5	Pi	F2e	5	10	9.5	sR21(8.5)
424.57132260938096	424.69086293880736	7.936534737344767e-25	15194.7307499432	4341.36735752	27887.9064349121	A	X	F1e	2	1	1.5	Pi	F2e	5	3	2.5	sR21(1.5)
424.6368058725304	424.75636340685264	2.952274642002515e-25	12983.8210182499	4337.5041	27880.4121327197	A	X	F1e	2	0	0.5	Pi	F2e	5	2	1.5	sR21(0.5)
424.7056976680242	424.82527330304123	6.380124602045222e-25	14974.5399650867	4341.35390252	27880.443096177	A	X	F2f	2	1	0.5	Pi	F2f	5	2	1.5	rR2(0.5)
424.70594043552563	424.8255161343281	1.8356606388852402e-24	43084.0947884107	4341.36735752	27880.443096177	A	X	F1e	2	1	1.5	Pi	F2f	5	2	1.5	rQ21(1.5)
424.7093648179249	424.82894141645943	1.1171744206759409e-24	18370.4123758006	4349.06680968	27887.952759065	A	X	F2f	2	2	1.5	Pi	F2f	5	3	2.5	rR2(1.5)
424.7097694375686	424.82934614241407	2.4538321521431762e-24	40349.9674235358	4349.08923468	27887.952759065	A	X	F1e	2	2	2.5	Pi	F2f	5	3	2.5	rQ21(2.5)
424.71759455933386	424.83717332017716	1.184718101123739e-24	55852.9353926607	4337.5041	27875.9339456	A	X	F1e	2	0	0.5	Pi	F2f	5	1	0.5	rQ21(0.5)
424.728521258516	424.848102890281	1.7997027590273764e-24	20107.3218936347	4360.63803072	27898.4623306735	A	X	F2f	2	3	2.5	Pi	F2f	5	4	3.5	rR2(2.5)
424.72908777733346	424.84866955794786	3.469001756522781e-24	38757.7491086437	4360.66942572	27898.4623306735	A	X	F1e	2	3	3.5	Pi	F2f	5	4	3.5	rQ21(3.5)
424.76317793893423	424.88276867656725	1.4324994544860853e-24	21286.5688460176	4376.067107	27911.9709779623	A	X	F2f	2	4	3.5	Pi	F2f	5	5	4.5	rR2(3.5)
424.76390643941784	424.8834973684614	2.5227118635917593e-24	37486.905626668	4376.107472	27911.9709779623	A	X	F1e	2	4	4.5	Pi	F2f	5	5	4.5	rQ21(4.5)
424.7873513375096	424.9069484266196	7.441578817897874e-25	55825.4246310617	4341.35390252	27875.9184396	A	X	F2f	2	1	0.5	Pi	F2e	5	1	0.5	qQ2(0.5)
424.7875941983658	424.9071913512868	3.72078090007196e-25	27912.6644414354	4341.36735752	27875.9184396	A	X	F1e	2	1	1.5	Pi	F2e	5	1	0.5	qP21(1.5)
424.81335055106763	424.9329544714164	7.037665169544975e-25	22207.813185189	4395.353427	27928.4776405344	A	X	F2f	2	5	4.5	Pi	F2f	5	6	5.5	rR2(4.5)
424.8142411512373	424.93384530558995	1.1518143659408692e-24	36346.3325851422	4395.402762	27928.4776405344	A	X	F1e	2	5	5.5	Pi	F2f	5	6	5.5	rQ21(5.5)
424.8454656137916	424.96507797235597	1.0507522282548131e-24	46233.7832310263	4349.06680968	27880.4121327197	A	X	F2f	2	2	1.5	Pi	F2e	5	2	1.5	qQ2(1.5)
424.8458704927949	424.9654829577414	5.569281593894091e-25	24505.2255349908	4349.08923468	27880.4121327197	A	X	F1e	2	2	2.5	Pi	F2e	5	2	1.5	qP21(2.5)
424.87905949428466	424.9986806796829	1.0082150651845023e-24	22985.7550898648	4418.49622632	27947.9810332079	A	X	F2f	2	6	5.5	Pi	F2f	5	7	6.5	rR2(5.5)
424.8801123477789	424.9997338098165	1.5471378458140829e-24	35272.4542250408	4418.55453132	27947.9810332079	A	X	F1e	2	6	6.5	Pi	F2f	5	7	6.5	rQ21(6.5)
424.89067564709086	425.01029988466183	6.138071663645499e-24	43128.9169317852	59.040857	23587.8823996962	A	X	F1e	0	5	5.5	Pi	F2e	2	7	6.5	sR21(5.5)
424.89489547575715	425.01452082210017	4.933204213022695e-24	42361.7380043149	82.64945952	23611.2573307455	A	X	F1e	0	6	6.5	Pi	F2e	2	8	7.5	sR21(6.5)
424.9012396643594	425.02086667765803	1.470324947702953e-23	43700.9709326407	39.364872	23567.6214448335	A	X	F1e	0	4	4.5	Pi	F2e	2	6	5.5	sR21(4.5)
424.91391445710667	425.0335448007538	2.030990217211111e-24	41475.035141702	110.18976948	23637.7445291585	A	X	F1e	0	7	7.5	Pi	F2e	2	9	8.5	sR21(7.5)
424.91908627364637	425.03871797620985	2.387755895174715e-24	45751.737193486	4360.63803072	27887.9064349121	A	X	F2f	2	3	2.5	Pi	F2e	5	3	2.5	qQ2(2.5)
424.9196533009284	425.0392851524808	1.1873593930380128e-24	22750.9970782522	4360.66942572	27887.9064349121	A	X	F1e	2	3	3.5	Pi	F2e	5	3	2.5	qP21(3.5)
424.9263337217978	425.04596732866094	5.911959771363605e-25	27885.3332137181	4349.06680968	27875.9339456	A	X	F2f	2	2	1.5	Pi	F2f	5	1	0.5	pP2(1.5)
424.92657657032987	425.04621024100254	1.6693617498149265e-23	43937.1000426629	23.62226292	23550.4759533222	A	X	F1e	0	3	3.5	Pi	F2e	2	5	4.5	sR21(3.5)
424.9477521812122	425.0673914158883	7.0725359252910005e-25	40513.4304299783	141.66072512	23667.3420687071	A	X	F1e	0	8	8.5	Pi	F2e	2	10	9.5	sR21(8.5)
424.96032983563856	425.0799723751712	6.697394935161989e-25	23673.4759330224	4445.49458768	27970.4796490183	A	X	F2f	2	7	6.5	Pi	F2f	5	8	7.5	rR2(6.5)
424.96154513183035	425.08118799069007	9.686609452135846e-25	34239.6370140381	4445.56186268	27970.4796490183	A	X	F1e	2	7	7.5	Pi	F2f	5	8	7.5	rQ21(7.5)
424.9666798191614	425.0863240271949	1.7141109960352802e-23	43538.400573605	11.81363648	23536.447186818	A	X	F1e	0	2	2.5	Pi	F2e	2	4	3.5	sR21(2.5)
425.00823119241875	425.1278863184072	3.2285358473388374e-24	46246.4384032922	4376.067107	27898.4007901645	A	X	F2f	2	4	3.5	Pi	F2e	5	4	3.5	qQ2(3.5)
425.0089605336892	425.12861585131884	1.504346755277511e-24	21548.7150306747	4376.107472	27898.4007901645	A	X	F1e	2	4	4.5	Pi	F2e	5	4	3.5	qP21(4.5)
425.0215473326981	425.1412059576284	1.213310783912927e-23	41731.9501332216	3.93944772	23525.5361780935	A	X	F1e	0	1	1.5	Pi	F2e	2	3	2.5	sR21(1.5)
425.0539247476524	425.1735918800947	1.0925805855511685e-24	25664.5553602373	4360.63803072	27880.443096177	A	X	F2f	2	3	2.5	Pi	F2f	5	2	1.5	pP2(2.5)
425.0571912664831	425.17685925724123	2.5860047164499024e-25	24298.7185772448	4476.34744092	27995.971762595	A	X	F2f	2	8	7.5	Pi	F2f	5	9	8.5	rR2(7.5)
425.0585692306199	425.17823758345435	3.537184845168384e-25	33236.3422189121	4476.42368592	27995.971762595	A	X	F1e	2	8	8.5	Pi	F2f	5	9	8.5	rQ21(8.5)
425.09118155004245	425.21085847217785	8.097675809339966e-24	35691.1550538142	0	23517.743728208	A	X	F1e	0	0	0.5	Pi	F2e	2	2	1.5	sR21(0.5)
425.11292305939696	425.23260569442164	3.3139208869642206e-24	46990.6309591202	4395.353427	27911.8944120677	A	X	F2f	2	5	4.5	Pi	F2e	5	5	4.5	qQ2(4.5)
425.1138149160506	425.23349778542376	1.4526840494013718e-24	20598.7667181207	4395.402762	27911.8944120677	A	X	F1e	2	5	5.5	Pi	F2e	5	5	4.5	qP21(5.5)
425.16172796555963	425.2814234248569	1.0695329272806782e-23	41361.0870714496	3.92578272	23517.7673219729	A	X	F2f	0	1	0.5	Pi	F2f	2	2	1.5	rR2(0.5)
425.161975051828	425.2816705760515	3.0663440355961644e-23	118582.039989311	3.93944772	23517.7673219729	A	X	F1e	0	1	1.5	Pi	F2f	2	2	1.5	rQ21(1.5)
425.1628299970591	425.2825257459342	1.9413799043828462e-23	50776.3726723772	11.79086148	23525.5714534765	A	X	F2f	0	2	1.5	Pi	F2f	2	3	2.5	rR2(1.5)
425.1632418098009	425.28293766688705	4.2418535302529533e-23	110944.871638171	11.81363648	23525.5714534765	A	X	F1e	0	2	2.5	Pi	F2f	2	3	2.5	rQ21(2.5)
425.1696780565118	425.2893756048353	1.6285295609572048e-25	24877.2562611126	4511.053563	28024.4554338515	A	X	F2f	2	9	8.5	Pi	F2f	5	10	9.5	rR2(8.5)
