State	Vibr.	J	Energy	Index
Pi	4	3.5	26471.3761749977	1718
Pi	4	3.5	26471.40735727	1719
Pi	4	4.5	26485.0474183949	1720
Pi	4	4.5	26485.0860018982	1721
Pi	4	5.5	26501.7556085278	1726
Pi	4	10.5	26501.7724317265	1727
Pi	4	10.5	26501.7837215178	1728
Pi	4	5.5	26501.8013339313	1729
Pi	4	6.5	26521.4995420694	1730
Pi	4	6.5	26521.5521016508	1731
Pi	4	11.5	26535.881354345	1732
Pi	4	11.5	26535.8959329204	1733
Pi	4	7.5	26544.277798758	1734
Pi	4	7.5	26544.3368381941	1735
Pi	4	8.5	26570.0887446168	1738
Pi	4	8.5	26570.1538649896	1739
Pi	4	12.5	26572.9513363015	1740
Pi	4	12.5	26572.9697577521	1741
Pi	4	9.5	26598.9305355243	1744
Pi	4	9.5	26599.0012955105	1745
Pi	4	13.5	26612.9810917911	1748
Pi	4	13.5	26613.0039427149	1749
Pi	4	10.5	26630.8011210735	1750
Pi	4	10.5	26630.8770392822	1751
Pi	4	14.5	26655.9692098629	1754
Pi	4	14.5	26655.9971067729	1755
Pi	4	11.5	26665.698248655	1758
Pi	4	11.5	26665.7788060796	1759
Pi	4	15.5	26701.9141500722	1760
Pi	4	15.5	26701.9477368182	1761
Pi	4	12.5	26703.6194676985	1764
Pi	4	12.5	26703.7041102479	1765
Pi	4	13.5	26744.5621340089	1768
Pi	4	13.5	26744.6502750851	1769
Pi	4	16.5	26750.8142382058	1770
Pi	4	16.5	26750.8541834367	1771
Pi	4	14.5	26788.5234141371	1776
Pi	4	14.5	26788.6144372271	1777
Pi	4	17.5	26802.6676621268	1778
Pi	4	17.5	26802.7146568158	1779
Pi	4	15.5	26835.5002897278	1782
Pi	4	15.5	26835.5935509818	1783
Pi	4	18.5	26857.472467777	1784
Pi	4	18.5	26857.5272228297	1785
Pi	4	16.5	26885.4895617942	1790
Pi	4	16.5	26885.5843925633	1791
Pi	4	19.5	26915.2265553694	1793
Pi	4	19.5	26915.289799331	1795
Pi	4	17.5	26938.4878548732	1798
Pi	4	17.5	26938.5835641842	1799
Pi	4	20.5	26975.9276757974	1802
Pi	4	20.5	26976.0001526718	1803
Pi	4	18.5	26994.491621023	1804
Pi	4	18.5	26994.5874979703	1805
Pi	4	19.5	27053.4971436306	1812
Pi	4	19.5	27053.592459669	1813
Pi	5	1.5	27755.8804072803	1880
Pi	5	1.5	27755.880455823	1881
Pi	5	2.5	27763.2058930879	1884
Pi	5	2.5	27763.206086935	1885
Pi	5	3.5	27773.4611914355	1886
Pi	5	3.5	27773.4616749265	1887
Pi	5	4.5	27786.6459379323	1888
Pi	5	4.5	27786.6469020377	1889
Pi	5	5.5	27802.7596679787	1890
Pi	5	5.5	27802.7613490657	1891
Pi	5	6.5	27821.8018144593	1896
Pi	5	6.5	27821.8044927921	1897
Pi	5	7.5	27843.7717049794	1900
Pi	5	7.5	27843.7757029817	1901
Pi	5	8.5	27868.6685586969	1902
Pi	5	8.5	27868.674239005	1903
Pi	5	0.5	27875.7929196	1904
Pi	5	0.5	27875.8084256	1905
Pi	5	1.5	27880.2866127197	1906
Pi	5	1.5	27880.317576177	1907
Pi	5	2.5	27887.7809149121	1908
Pi	5	2.5	27887.827239065	1909
Pi	5	9.5	27896.4914828072	1912
Pi	5	9.5	27896.4992461485	1913
Pi	5	3.5	27898.2752701645	1914
Pi	5	3.5	27898.3368106735	1915
Pi	5	4.5	27911.7688920677	1918
Pi	5	4.5	27911.8454579623	1919
Pi	5	10.5	27927.2394687431	1920
Pi	5	10.5	27927.2497516714	1921
Pi	5	5.5	27928.2607656213	1922
Pi	5	5.5	27928.3521205344	1923
Pi	5	6.5	27947.7496495407	1928
Pi	5	6.5	27947.8555132079	1929
Pi	5	11.5	27960.9113881536	1930
Pi	5	11.5	27960.9246606774	1931
Pi	5	7.5	27970.2340790206	1932
Pi	5	7.5	27970.3541290183	1933
Pi	5	8.5	27995.7123689031	1936
Pi	5	8.5	27995.846242595	1937
Pi	5	12.5	27997.5059887249	1938
Pi	5	12.5	27997.5227518612	1939
Pi	5	9.5	28024.1826171928	1940
Pi	5	9.5	28024.3299138515	1941
Pi	5	13.5	28037.0218899067	1946
Pi	5	13.5	28037.0426731937	1947
Pi	5	10.5	28055.6427088569	1948
Pi	5	10.5	28055.8029919286	1949
Pi	5	14.5	28079.4575786028	1952
Pi	5	14.5	28079.4829376026	1953
Pi	5	11.5	28090.0903198464	1954
Pi	5	11.5	28090.2631193226	1955
Pi	5	15.5	28124.8114048826	1958
Pi	5	15.5	28124.8419187008	1959
Pi	5	12.5	28127.5229212751	1960
Pi	5	12.5	28127.7077361388	1961
Pi	5	13.5	28167.9377836933	1966
Pi	5	13.5	28168.1340844063	1967
Pi	5	16.5	28173.0815777628	1968
Pi	5	16.5	28173.1178466126	1969
Pi	5	14.5	28211.3319813972	1973
Pi	5	14.5	28211.5392123974	1974
Pi	5	17.5	28224.2661611047	1976
Pi	5	17.5	28224.3088039356	1977
Pi	5	15.5	28257.7023967174	1980
Pi	5	15.5	28257.9199788992	1981
Pi	5	18.5	28278.3630696654	1982
Pi	5	18.5	28278.4127218777	1983
Pi	5	16.5	28307.0457242372	1988
Pi	5	16.5	28307.2730573874	1989
Pi	5	19.5	28335.3700653352	1990
Pi	5	19.5	28335.427376594	1991
Pi	5	17.5	28359.3584748953	1996
Pi	5	17.5	28359.5949400644	1997
Pi	5	20.5	28395.284753586	1998
Pi	5	20.5	28395.3503857491	1999
Pi	5	18.5	28414.6369799346	2002
Pi	5	18.5	28414.8819417223	2003
Pi	5	19.5	28472.8773946648	2010
Pi	5	19.5	28473.130203406	2011
Pi	6	1.5	29157.0449409026	2078
Pi	6	1.5	29157.0449571455	2079
Pi	6	2.5	29164.2794269575	2080
Pi	6	2.5	29164.2794917976	2081
Pi	6	3.5	29174.4068421667	2082
Pi	6	3.5	29174.4070038098	2083
Pi	6	4.5	29187.4263254321	2086
Pi	6	4.5	29187.4266475511	2087
Pi	6	5.5	29203.3367685993	2088
Pi	6	5.5	29203.3373298352	2089
Pi	6	6.5	29222.1368139913	2092
Pi	6	6.5	29222.1377073463	2093
Pi	6	7.5	29243.8248514776	2096
Pi	6	7.5	29243.826183614	2097
Pi	6	8.5	29268.399015135	2100
Pi	6	8.5	29268.4009055916	2101
Pi	6	0.5	29276.0088086	2102
Pi	6	0.5	29276.0226446	2103
Pi	6	1.5	29280.4453780974	2104
Pi	6	1.5	29280.4730338545	2105
Pi	6	2.5	29287.8436400425	2106
Pi	6	2.5	29287.8850832024	2107
Pi	6	9.5	29295.8571795589	2108
Pi	6	9.5	29295.8597598988	2109
Pi	6	3.5	29298.2026384333	2110
Pi	6	3.5	29298.2578207902	2111
Pi	6	4.5	29311.5210335679	2116
Pi	6	4.5	29311.5898914488	2117
Pi	6	10.5	29326.1969558911	2118
Pi	6	10.5	29326.2003687956	2119
Pi	6	5.5	29327.7971040007	2120
Pi	6	5.5	29327.8795587648	2121
Pi	6	6.5	29347.0287490087	2124
Pi	6	6.5	29347.1247076537	2125
Pi	6	11.5	29359.4156876288	2128
Pi	6	11.5	29359.4200859507	2129
Pi	6	7.5	29369.2134915224	2130
Pi	6	7.5	29369.322847386	2131
Pi	6	8.5	29394.348481465	2132
Pi	6	8.5	29394.4711150084	2133
Pi	6	12.5	29395.51044628	2134
Pi	6	12.5	29395.5159920725	2135
Pi	6	9.5	29422.4304994411	2138
Pi	6	9.5	29422.5662791012	2139
Pi	6	13.5	29434.4780269313	2140
Pi	6	13.5	29434.4848904637	2141
Pi	6	10.5	29453.4559607089	2146
Pi	6	10.5	29453.6047438044	2147
Pi	6	14.5	29476.3149437875	2148
Pi	6	14.5	29476.3233025624	2149
Pi	6	11.5	29487.4209193712	2150
Pi	6	11.5	29487.5825530493	2151
Pi	6	15.5	29521.0174257395	2156
Pi	6	15.5	29521.0274635226	2157
Pi	6	12.5	29524.32107272	2158
Pi	6	12.5	29524.4953949275	2159
Pi	6	13.5	29564.1517656687	2162
Pi	6	13.5	29564.3386061363	2163
Pi	6	16.5	29568.5814120131	2164
Pi	6	16.5	29568.5933178854	2165
Pi	6	14.5	29606.9079952125	2170
Pi	6	14.5	29607.1071764376	2171
Pi	6	17.5	29619.0025479417	2172
Pi	6	17.5	29619.0165153846	2173
Pi	6	15.5	29652.5844148605	2178
Pi	6	15.5	29652.7957530774	2179
Pi	6	18.5	29672.2761809039	2180
Pi	6	18.5	29672.2924069226	2181
Pi	6	16.5	29701.1753389869	2184
Pi	6	16.5	29701.3986451146	2185
Pi	6	19.5	29728.3973564553	2188
Pi	6	19.5	29728.4160407493	2189
Pi	6	17.5	29752.6747470583	2192
Pi	6	17.5	29752.9098276154	2193
Pi	6	20.5	29787.360814683	2196
Pi	6	20.5	29787.382158866	2197
Pi	6	18.5	29807.0762876961	2200
Pi	6	18.5	29807.3229456774	2201
Pi	6	19.5	29864.3732825447	2208
Pi	6	19.5	29864.6313182507	2209
Pi	7	1.5	30531.7400545075	2274
Pi	7	1.5	30531.7401854481	2275
Pi	7	2.5	30538.8735730784	2278
Pi	7	2.5	30538.874096082	2279
Pi	7	3.5	30548.8600274106	2280
Pi	7	3.5	30548.8613322777	2281
Pi	7	4.5	30561.6989969011	2282
Pi	7	4.5	30561.7015998883	2283
Pi	7	5.5	30577.3899572027	2286
Pi	7	5.5	30577.3944981213	2287
Pi	7	6.5	30595.9322783047	2290
Pi	7	6.5	30595.9395169896	2291
Pi	7	7.5	30617.3252221755	2292
Pi	7	7.5	30617.336034385	2293
Pi	7	8.5	30641.5679400115	2298
Pi	7	8.5	30641.5833128231	2299
Pi	7	0.5	30650.758616472	2300
Pi	7	0.5	30650.764024472	2301
Pi	7	1.5	30655.1384462125	2302
Pi	7	1.5	30655.1491312719	2303
Pi	7	2.5	30662.4396701616	2304
Pi	7	2.5	30662.455371158	2305
Pi	7	9.5	30668.6594691421	2306
Pi	7	9.5	30668.6804959178	2307
Pi	7	3.5	30672.6617807814	2308
Pi	7	3.5	30672.6821079143	2309
Pi	7	4.5	30685.8040424989	2312
Pi	7	4.5	30685.8284795117	2313
Pi	7	10.5	30698.5987296446	2316
Pi	7	10.5	30698.6266046414	2317
Pi	7	5.5	30701.8654931493	2318
Pi	7	5.5	30701.8934002307	2319
Pi	7	6.5	30720.8449458953	2322
Pi	7	6.5	30720.8755632104	2323
Pi	7	11.5	30731.384520727	2324
Pi	7	11.5	30731.4205334293	2325
Pi	7	7.5	30742.7409915845	2326
Pi	7	7.5	30742.773443375	2327
Pi	7	12.5	30767.015516935	2330
Pi	7	12.5	30767.0610461858	2331
Pi	7	8.5	30767.5520015005	2332
Pi	7	8.5	30767.5853006889	2333
Pi	7	9.5	30795.2761304579	2336
Pi	7	9.5	30795.3091836822	2337
Pi	7	13.5	30805.4902642413	2338
Pi	7	13.5	30805.5467722474	2339
Pi	7	10.5	30825.9113201875	2342
Pi	7	10.5	30825.9429331906	2343
Pi	7	14.5	30846.8071760725	2346
Pi	7	14.5	30846.8762023536	2347
Pi	7	11.5	30859.455302953	2348
Pi	7	11.5	30859.4841862507	2349
Pi	7	15.5	30890.9645293255	2354
Pi	7	15.5	30891.0476846728	2355
Pi	7	12.5	30895.905605345	2356
Pi	7	12.5	30895.9303800942	2357
Pi	7	13.5	30935.2595521907	2360
Pi	7	13.5	30935.2787561846	2361
Pi	7	16.5	30937.9604604217	2362
Pi	7	16.5	30938.0594209269	2363
Pi	7	14.5	30977.5142705275	2368
Pi	7	14.5	30977.5263642464	2369
Pi	7	17.5	30987.7929614426	2370
Pi	7	17.5	30987.9094626493	2371
Pi	7	15.5	31022.6666935865	2376
Pi	7	15.5	31022.6700662392	2377
Pi	7	18.5	31040.4598763842	2378
Pi	7	18.5	31040.5957076079	2379
Pi	7	16.5	31070.7065402331	2382
Pi	7	16.5	31070.7135647383	2383
Pi	7	19.5	31095.9588975628	2384
Pi	7	19.5	31096.1158964193	2385
Pi	7	17.5	31121.6322841507	2390
Pi	7	17.5	31121.6514413574	2391
Pi	7	20.5	31154.2875621999	2394
Pi	7	20.5	31154.467609372	2395
Pi	7	18.5	31175.4436193441	2398
Pi	7	18.5	31175.4766985678	2399
Pi	7	19.5	31232.1366939807	2404
Pi	7	19.5	31232.1855328372	2405
Pi	8	1.5	31879.4944830501	2472
Pi	8	1.5	31879.4947125302	2473
Pi	8	2.5	31886.5298855091	2474
Pi	8	2.5	31886.5308021731	2475
Pi	8	3.5	31896.3789282862	2478
Pi	8	3.5	31896.3812155707	2479
Pi	8	4.5	31909.0411820075	2480
Pi	8	4.5	31909.0457453992	2481
Pi	8	5.5	31924.5161259833	2484
Pi	8	5.5	31924.5240882055	2485
Pi	8	6.5	31942.8031467298	2486
Pi	8	6.5	31942.8158418789	2487
Pi	8	7.5	31963.9015360746	2492
Pi	8	7.5	31963.9205028003	2493
Pi	8	8.5	31987.8104888804	2496
Pi	8	8.5	31987.8374627174	2497
Pi	8	0.5	31998.53231508	2498
Pi	8	0.5	31998.53455508	2499
Pi	8	1.5	32002.8513382698	2500
Pi	8	1.5	32002.8560477499	2501
Pi	8	2.5	32010.0499564269	2502
Pi	8	2.5	32010.0575930909	2503
Pi	8	9.5	32014.5291004296	2504
Pi	8	9.5	32014.566005396	2505
Pi	8	3.5	32020.1275353093	2506
Pi	8	3.5	32020.1387825938	2507
Pi	8	4.5	32033.0832356008	2508
Pi	8	4.5	32033.0989989925	2509
Pi	8	10.5	32044.0563635137	2512
Pi	8	10.5	32044.1053030993	2513
Pi	8	5.5	32048.9160150745	2516
Pi	8	5.5	32048.9374172967	2517
Pi	8	6.5	32067.6246311211	2518
Pi	8	6.5	32067.6530062702	2519
Pi	8	11.5	32076.3911652791	2522
Pi	8	11.5	32076.4544129464	2523
Pi	8	7.5	32089.2076435997	2526
Pi	8	7.5	32089.2445303254	2527
Pi	8	12.5	32111.5322838765	2528
Pi	8	12.5	32111.6122732017	2529
Pi	8	8.5	32113.6634179626	2530
Pi	8	8.5	32113.7105517996	2531
Pi	8	9.5	32140.990128604	2534
Pi	8	9.5	32141.0494335704	2535
Pi	8	13.5	32149.4783849689	2536
Pi	8	13.5	32149.5776995418	2537
Pi	8	10.5	32171.1857623807	2542
Pi	8	10.5	32171.2593419663	2543
Pi	8	14.5	32190.2280181451	2544
Pi	8	14.5	32190.3493813462	2545
Pi	8	11.5	32204.2481222536	2546
Pi	8	11.5	32204.3382499209	2547
Pi	8	15.5	32233.7796132892	2552
Pi	8	15.5	32233.9258780513	2553
Pi	8	12.5	32240.1748309983	2554
Pi	8	12.5	32240.2839403235	2555
Pi	8	13.5	32278.9633349382	2558
Pi	8	13.5	32279.0940095111	2559
Pi	8	16.5	32280.13147695	2560
Pi	8	16.5	32280.3056156047	2561
Pi	8	14.5	32320.6109076538	2564
Pi	8	14.5	32320.7658708549	2565
Pi	8	17.5	32329.2817887532	2568
Pi	8	17.5	32329.4868830509	2569
Pi	8	15.5	32365.1146536287	2572
Pi	8	15.5	32365.2967583908	2573
Pi	8	18.5	32381.2285978922	2576
Pi	8	18.5	32381.4678292743	2577
Pi	8	16.5	32412.4715117953	2578
Pi	8	16.5	32412.68373045	2579
Pi	8	19.5	32435.9698197316	2584
Pi	8	19.5	32436.246459922	2585
Pi	8	17.5	32462.6782589491	2586
Pi	8	17.5	32462.9236732468	2587
Pi	8	20.5	32493.5032325497	2592
Pi	8	20.5	32493.8206345199	2593
Pi	8	18.5	32515.7315130056	2594
Pi	8	18.5	32516.0133043878	2595
Pi	8	19.5	32571.627736078	2602
Pi	8	19.5	32571.9491762684	2603
B	0	0.5	45632.5334	2782
B	0	0.5	45636.08139008	2783
B	0	1.5	45636.11334008	2784
B	0	1.5	45643.20912872	2785
B	0	2.5	45643.26237872	2786
B	0	2.5	45653.90558288	2787
B	0	3.5	45653.98013288	2788
B	0	3.5	45668.170178	2789
B	0	4.5	45668.266028	2790
B	0	4.5	45686.002148	2791
B	0	5.5	45686.119298	2792
B	0	5.5	45707.40053528	2793
B	0	6.5	45707.53898528	2794
B	0	6.5	45732.36419072	2795
B	0	7.5	45732.52394072	2796
B	0	7.5	45760.89177368	2797
B	0	8.5	45761.07282368	2798
B	0	8.5	45792.981752	2799
B	0	9.5	45793.184102	2800
B	0	9.5	45828.632402	2801
B	0	10.5	45828.856052	2802
B	0	10.5	45867.84180848	2803
B	0	11.5	45868.08675848	2804
B	0	11.5	45910.60786472	2805
B	0	12.5	45910.87411472	2806
B	0	12.5	45956.92827248	2807
B	0	13.5	45957.21582248	2808
B	0	13.5	46006.800542	2809
B	0	14.5	46007.109392	2810
B	0	14.5	46060.221992	2811
B	0	15.5	46060.552142	2812
B	0	15.5	46117.18974968	2813
B	0	16.5	46117.54119968	2814
B	0	16.5	46177.70075072	2815
B	0	17.5	46178.07350072	2816
B	0	17.5	46241.75173928	2817
B	0	18.5	46242.14578928	2818
B	0	18.5	46309.339268	2819
B	0	19.5	46309.754618	2820
B	0	19.5	46380.459698	2821
B	0	20.5	46380.896348	2822
B	1	0.5	47311.8995	2843
B	1	0.5	47315.3879454	2844
B	1	1.5	47315.4189954	2845
B	1	1.5	47322.3956906	2846
B	1	2.5	47322.4474406	2847
B	1	2.5	47332.9119944	2848
B	1	3.5	47332.9844444	2849
B	1	3.5	47346.93627	2850
B	1	4.5	47347.02942	2851
B	1	4.5	47364.467735	2852
B	1	5.5	47364.581585	2853
B	1	5.5	47385.5054114	2854
B	1	6.5	47385.6399614	2855
B	1	6.5	47410.0481256	2858
B	1	7.5	47410.2033756	2859
B	1	7.5	47438.0945084	2860
B	1	8.5	47438.2704584	2861
B	1	8.5	47469.642995	2862
B	1	9.5	47469.839645	2863
B	1	9.5	47504.691825	2864
B	1	10.5	47504.909175	2865
B	1	10.5	47543.2390424	2868
B	1	11.5	47543.4770924	2869
B	1	11.5	47585.2824956	2870
B	1	12.5	47585.5412456	2871
B	1	12.5	47630.8198374	2874
B	1	13.5	47631.0992874	2875
B	1	13.5	47679.848525	2876
B	1	14.5	47680.148675	2877
B	1	14.5	47732.36582	2878
B	1	15.5	47732.68667	2879
B	1	15.5	47788.3687884	2882
B	1	16.5	47788.7103384	2883
B	1	16.5	47847.8543006	2884
B	1	17.5	47848.2165506	2885
B	1	17.5	47910.8190314	2888
B	1	18.5	47911.2019814	2889
B	1	18.5	47977.25946	2890
B	1	19.5	47977.66311	2891
B	1	19.5	48047.17187	2894
B	1	20.5	48047.59622	2895
B	2	0.5	48938.2774	2928
B	2	0.5	48941.70643032	2929
B	2	1.5	48941.73553032	2930
B	2	1.5	48948.59338888	2931
B	2	2.5	48948.64188888	2932
B	2	2.5	48958.92817152	2933
B	2	3.5	48958.99607152	2934
B	2	3.5	48972.710172	2935
B	2	4.5	48972.797472	2936
B	2	4.5	48989.938582	2939
B	2	5.5	48990.045282	2940
B	2	5.5	49010.61239112	2941
B	2	6.5	49010.73849112	2942
B	2	6.5	49034.73038688	2943
B	2	7.5	49034.87588688	2944
B	2	7.5	49062.29115472	2947
B	2	8.5	49062.45605472	2948
B	2	8.5	49093.293078	2949
B	2	9.5	49093.477378	2950
B	2	9.5	49127.734338	2951
B	2	10.5	49127.938038	2952
B	2	10.5	49165.61291392	2957
B	2	11.5	49165.83601392	2958
B	2	11.5	49206.92658288	2959
B	2	12.5	49207.16908288	2960
B	2	12.5	49251.67291992	2961
B	2	13.5	49251.93481992	2962
B	2	13.5	49299.849298	2967
B	2	14.5	49300.130598	2968
B	2	14.5	49351.452888	2969
B	2	15.5	49351.753588	2970
B	2	15.5	49406.48065872	2973
B	2	16.5	49406.80075872	2974
B	2	16.5	49464.92937688	2977
B	2	17.5	49465.26887688	2978
B	2	17.5	49526.79560712	2981
B	2	18.5	49527.15450712	2982
B	2	18.5	49592.075712	2983
B	2	19.5	49592.454012	2984
B	2	19.5	49660.765852	2989
B	2	20.5	49661.163552	2990
B	3	0.5	50514.038	3026
B	3	0.5	50517.40757756	3027
B	3	1.5	50517.43487756	3028
B	3	1.5	50524.17382604	3029
B	3	2.5	50524.21932604	3030
B	3	2.5	50534.32723216	3032
B	3	3.5	50534.39093216	3033
B	3	3.5	50547.867176	3035
B	3	4.5	50547.949076	3036
B	3	4.5	50564.792831	3037
B	3	5.5	50564.892931	3038
B	3	5.5	50585.10316396	3039
B	3	6.5	50585.22146396	3040
B	3	6.5	50608.79693504	3043
B	3	7.5	50608.93343504	3044
B	3	7.5	50635.87269776	3045
B	3	8.5	50636.02739776	3046
B	3	8.5	50666.328799	3049
B	3	9.5	50666.501699	3050
B	3	9.5	50700.163379	3051
B	3	10.5	50700.354479	3052
B	3	10.5	50737.37437136	3053
B	3	11.5	50737.58367136	3054
B	3	11.5	50777.95950304	3059
B	3	12.5	50778.18700304	3060
B	3	12.5	50821.91629436	3061
B	3	13.5	50822.16199436	3062
B	3	13.5	50869.242059	3065
B	3	14.5	50869.505959	3066
B	3	14.5	50919.933904	3069
B	3	15.5	50920.216004	3070
B	3	15.5	50973.98872976	3071
B	3	16.5	50974.28902976	3072
B	3	16.5	51031.40323004	3075
B	3	17.5	51031.72173004	3076
B	3	17.5	51092.17389196	3079
B	3	18.5	51092.51059196	3080
B	3	18.5	51156.296996	3083
B	3	19.5	51156.651896	3084
B	3	19.5	51223.768616	3087
B	3	20.5	51224.141716	3088
B	4	0.5	52041.5515	3126
B	4	0.5	52044.86061912	3127
B	4	1.5	52044.88821912	3128
B	4	1.5	52051.50624808	3129
B	4	2.5	52051.55224808	3130
B	4	2.5	52061.47876832	3131
B	4	3.5	52061.54316832	3132
B	4	3.5	52074.777552	3133
B	4	4.5	52074.860352	3134
B	4	4.5	52091.401762	3137
B	4	5.5	52091.502962	3138
B	4	5.5	52111.35035192	3139
B	4	6.5	52111.46995192	3140
B	4	6.5	52134.62206608	3141
B	4	7.5	52134.76006608	3142
B	4	7.5	52161.21543952	3143
B	4	8.5	52161.37183952	3144
B	4	8.5	52191.128798	3149
B	4	9.5	52191.303598	3150
B	4	9.5	52224.360258	3151
B	4	10.5	52224.553458	3152
B	4	10.5	52260.90772672	3153
B	4	11.5	52261.11932672	3154
B	4	11.5	52300.76890208	3157
B	4	12.5	52300.99890208	3158
B	4	12.5	52343.94127272	3161
B	4	13.5	52344.18967272	3162
B	4	13.5	52390.422118	3163
B	4	14.5	52390.688918	3164
B	4	14.5	52440.208508	3167
B	4	15.5	52440.493708	3168
B	4	15.5	52493.29730352	3171
B	4	16.5	52493.60090352	3172
B	4	16.5	52549.68515608	3175
B	4	17.5	52550.00715608	3176
B	4	17.5	52609.36850792	3177
B	4	18.5	52609.70890792	3178
B	4	18.5	52672.343592	3183
B	4	19.5	52672.702392	3184
B	4	19.5	52738.606432	3185
B	4	20.5	52738.983632	3186
B	5	0.5	53523.1888	3224
B	5	0.5	53526.43883828	3225
B	5	1.5	53526.46613828	3226
B	5	1.5	53532.96600052	3227
B	5	2.5	53533.01150052	3228
B	5	2.5	53542.76075808	3229
B	5	3.5	53542.82445808	3230
B	5	3.5	53555.822468	3233
B	5	4.5	53555.904368	3234
B	5	4.5	53572.150273	3235
B	5	5.5	53572.250373	3236
B	5	5.5	53591.74310148	3239
B	5	6.5	53591.86140148	3240
B	5	6.5	53614.59966752	3241
B	5	7.5	53614.73616752	3242
B	5	7.5	53640.71847088	3243
B	5	8.5	53640.87317088	3244
B	5	8.5	53670.097797	3245
B	5	9.5	53670.270697	3246
B	5	9.5	53702.735717	3251
B	5	10.5	53702.926817	3252
B	5	10.5	53738.63008768	3253
B	5	11.5	53738.83938768	3254
B	5	11.5	53777.77855152	3255
B	5	12.5	53778.00605152	3256
B	5	12.5	53820.17853668	3259
B	5	13.5	53820.42423668	3260
B	5	13.5	53865.827257	3263
B	5	14.5	53866.091157	3264
B	5	14.5	53914.721712	3267
B	5	15.5	53915.003812	3268
B	5	15.5	53966.85868688	3269
B	5	16.5	53967.15898688	3270
B	5	16.5	54022.23475252	3275
B	5	17.5	54022.55325252	3276
B	5	17.5	54080.84626548	3277
B	5	18.5	54081.18296548	3278
B	5	18.5	54142.689368	3283
B	5	19.5	54143.044268	3284
B	5	19.5	54207.759988	3285
B	5	20.5	54208.133088	3286
B	6	0.5	54961.3203	3324
B	6	0.5	54964.51876328	3325
B	6	1.5	54964.54171328	3326
B	6	1.5	54970.93841952	3327
B	6	2.5	54970.97666952	3328
B	6	2.5	54980.57117808	3329
B	6	3.5	54980.62472808	3330
B	6	3.5	54993.416378	3331
B	6	4.5	54993.485228	3332
B	6	4.5	55009.473138	3333
B	6	5.5	55009.557288	3334
B	6	5.5	55028.74035648	3337
B	6	6.5	55028.83980648	3338
B	6	6.5	55051.21671152	3341
B	6	7.5	55051.33146152	3342
B	6	7.5	55076.90066088	3343
B	6	8.5	55077.03071088	3344
B	6	8.5	55105.790442	3345
B	6	9.5	55105.935792	3346
B	6	9.5	55137.884072	3349
B	6	10.5	55138.044722	3350
B	6	10.5	55173.17934768	3353
B	6	11.5	55173.35529768	3354
B	6	11.5	55211.67384552	3355
B	6	12.5	55211.86509552	3356
B	6	12.5	55253.36492168	3359
B	6	13.5	55253.57147168	3360
B	6	13.5	55298.249712	3361
B	6	14.5	55298.471562	3362
B	6	14.5	55346.325132	3367
B	6	15.5	55346.562282	3368
B	6	15.5	55397.58787688	3369
B	6	16.5	55397.84032688	3370
B	6	16.5	55452.03442152	3373
B	6	17.5	55452.30217152	3374
B	6	17.5	55509.66102048	3377
B	6	18.5	55509.94407048	3378
B	6	18.5	55570.463708	3381
B	6	19.5	55570.762058	3382
B	6	19.5	55634.438298	3385
B	6	20.5	55634.751948	3386
